Date,Product,Category,Quantity,Price,Region
2024-10-05,Sofa,Furniture,14,21523,South
2024-06-08,Mouse,Electronics,12,32460,South
2024-10-18,Chair,Furniture,14,9495,West
2024-04-29,Table,Furniture,16,46270,West
2024-01-31,Monitor,Electronics,10,30204,North
2024-08-21,Books,Stationery,1,28290,South
2024-11-19,Monitor,Electronics,1,32999,South
2024-01-04,Laptop,Electronics,19,15760,North
2024-03-12,Headphones,Electronics,16,36473,West
2024-07-26,Chair,Furniture,6,7374,North
2024-10-27,Pen,Stationery,1,34229,South
2024-10-30,Pen,Stationery,10,8620,East
2024-08-25,Sofa,Furniture,15,3636,East
2024-10-02,Printer,Electronics,4,35426,West
2024-08-07,Books,Stationery,13,47209,East
2024-12-23,Chair,Furniture,17,9098,South
2024-09-07,Pen,Stationery,8,7240,South
2024-07-27,Desk,Furniture,14,20591,North
2024-03-18,Table,Furniture,15,26218,South
2024-10-26,Keyboard,Electronics,3,968,East
2024-03-22,Books,Stationery,16,21346,East
2024-01-10,Laptop,Electronics,11,11959,North
2024-02-16,Chair,Furniture,10,4976,East
2024-02-13,Notebook,Stationery,13,3375,West
2024-09-10,Chair,Furniture,2,1181,West
2024-10-15,Headphones,Electronics,3,8366,East
2024-09-21,Books,Stationery,14,10082,East
2024-08-07,Books,Stationery,19,9795,West
2024-03-26,Table,Furniture,5,44506,South
2024-05-25,Desk,Furniture,8,36004,South
2024-04-02,Table,Furniture,2,41576,North
2024-12-06,Desk,Furniture,10,37096,South
2024-12-15,Books,Stationery,12,2808,South
2024-12-21,Notebook,Stationery,1,6653,West
2024-01-11,Tablet,Electronics,15,47317,East
2024-05-29,Chair,Furniture,12,34163,South
2024-01-10,Sofa,Furniture,17,46465,East
2024-11-18,Table,Furniture,16,19689,North
2024-11-09,Books,Stationery,13,9845,South
2024-02-09,Notebook,Stationery,4,2937,North
2024-09-30,Table,Furniture,8,23913,North
2024-05-28,Chair,Furniture,14,11649,South
2024-03-16,Desk,Furniture,11,15088,North
2024-03-01,Books,Stationery,2,12362,North
2024-02-20,Mouse,Electronics,18,26599,West
2024-02-14,Sofa,Furniture,8,26068,West
2024-07-11,Monitor,Electronics,11,3198,South
2024-10-06,Headphones,Electronics,6,25308,East
2024-06-24,Keyboard,Electronics,15,17622,North
2024-06-11,Headphones,Electronics,3,15875,East
2024-11-19,Desk,Furniture,17,27102,North
2024-11-26,Books,Stationery,2,20645,North
2024-06-26,Notebook,Stationery,3,1840,East
2024-06-20,Printer,Electronics,10,33829,East
2024-01-29,Table,Furniture,3,17876,East
2024-12-18,Headphones,Electronics,5,31610,West
2024-04-26,Desk,Furniture,10,41010,West
2024-09-08,Sofa,Furniture,10,31768,East
2024-11-25,Sofa,Furniture,2,46252,West
2024-07-24,Pen,Stationery,9,12091,South
2024-04-02,Monitor,Electronics,1,42911,East
2024-11-28,Notebook,Stationery,13,33462,East
2024-06-23,Table,Furniture,4,3301,West
2024-02-19,Sofa,Furniture,7,13815,East
2024-10-02,Books,Stationery,17,1767,West
2024-06-23,Tablet,Electronics,18,48451,East
2024-01-14,Mobile,Electronics,17,41606,East
2024-01-03,Mouse,Electronics,18,43832,East
2024-04-25,Pen,Stationery,1,16978,West
2024-02-15,Pen,Stationery,14,7353,West
2024-03-01,Keyboard,Electronics,10,33531,South
2024-08-17,Table,Furniture,9,46068,West
2024-01-06,Chair,Furniture,18,46024,North
2024-10-26,Pen,Stationery,4,38780,South
2024-09-17,Headphones,Electronics,10,26773,West
2024-01-26,Chair,Furniture,8,1948,South
2024-08-16,Pen,Stationery,12,30243,South
2024-06-19,Notebook,Stationery,16,47418,North
2024-09-11,Mouse,Electronics,3,20705,West
2024-08-10,Desk,Furniture,12,21775,North
2024-06-30,Printer,Electronics,10,37795,South
2024-07-17,Pen,Stationery,13,18380,West
2024-08-14,Mobile,Electronics,4,741,South
2024-11-13,Notebook,Stationery,12,36918,North
2024-07-19,Printer,Electronics,9,19292,East
2024-02-10,Books,Stationery,12,27866,East
2024-07-01,Sofa,Furniture,11,3691,West
2024-03-12,Chair,Furniture,7,16838,South
2024-04-29,Tablet,Electronics,2,49880,East
2024-04-12,Pen,Stationery,18,7563,West
2024-11-09,Monitor,Electronics,4,42292,West
2024-01-27,Laptop,Electronics,18,31948,West
2024-11-17,Laptop,Electronics,9,27024,West
2024-01-01,Laptop,Electronics,6,39327,West
2024-11-16,Headphones,Electronics,3,32519,South
2024-08-04,Keyboard,Electronics,4,37589,West
2024-05-14,Mobile,Electronics,3,21594,South
2024-02-26,Monitor,Electronics,18,22158,West
2024-01-27,Table,Furniture,8,46915,West
2024-06-01,Chair,Furniture,7,28463,East
2024-03-19,Desk,Furniture,10,34119,West
2024-06-05,Mobile,Electronics,16,18514,West
2024-01-16,Notebook,Stationery,12,49244,North
2024-04-15,Desk,Furniture,15,41576,South
2024-11-16,Monitor,Electronics,14,13680,West
2024-03-19,Books,Stationery,16,34966,South
2024-03-03,Desk,Furniture,10,33368,West
2024-08-30,Headphones,Electronics,17,10010,North
2024-12-07,Desk,Furniture,7,15404,South
2024-02-16,Monitor,Electronics,7,145,East
2024-05-06,Chair,Furniture,14,19685,North
2024-09-18,Notebook,Stationery,5,21448,West
2024-02-06,Table,Furniture,7,23116,South
2024-10-22,Printer,Electronics,7,3504,East
2024-10-14,Table,Furniture,19,29705,South
2024-10-07,Desk,Furniture,13,49466,West
2024-04-13,Sofa,Furniture,1,20737,South
2024-06-27,Sofa,Furniture,5,16267,West
2024-02-17,Mobile,Electronics,7,20642,East
2024-09-30,Monitor,Electronics,14,32795,East
2024-08-08,Desk,Furniture,16,21680,North
2024-06-12,Desk,Furniture,9,2224,North
2024-05-01,Notebook,Stationery,19,18776,North
2024-03-24,Sofa,Furniture,16,13217,West
2024-06-06,Books,Stationery,16,20011,North
2024-04-17,Table,Furniture,14,27257,North
2024-06-08,Pen,Stationery,18,40339,North
2024-09-09,Laptop,Electronics,8,39876,North
2024-06-04,Sofa,Furniture,3,14963,South
2024-04-17,Books,Stationery,9,24211,North
2024-09-11,Mouse,Electronics,18,38138,East
2024-02-08,Notebook,Stationery,13,8371,West
2024-12-14,Keyboard,Electronics,17,16367,West
2024-02-22,Printer,Electronics,15,41371,West
2024-09-05,Table,Furniture,18,37349,East
2024-12-27,Table,Furniture,19,46007,West
2024-10-23,Notebook,Stationery,10,27168,West
2024-05-13,Books,Stationery,18,47124,South
2024-04-26,Desk,Furniture,6,20095,North
2024-11-20,Sofa,Furniture,2,31136,South
2024-01-15,Notebook,Stationery,11,41118,East
2024-12-19,Headphones,Electronics,7,49143,East
2024-10-06,Chair,Furniture,19,36903,West
2024-06-24,Notebook,Stationery,7,37110,East
2024-06-22,Notebook,Stationery,15,5475,East
2024-01-29,Tablet,Electronics,17,45197,South
2024-11-01,Laptop,Electronics,14,9211,North
2024-07-01,Headphones,Electronics,8,12682,West
2024-05-02,Chair,Furniture,16,12286,East
2024-12-02,Notebook,Stationery,9,17097,East
2024-10-28,Tablet,Electronics,4,45620,East
2024-09-02,Sofa,Furniture,11,44251,West
2024-05-15,Chair,Furniture,14,14017,East
2024-03-27,Notebook,Stationery,16,8176,West
2024-09-14,Pen,Stationery,17,41891,North
2024-03-09,Mobile,Electronics,19,10446,North
2024-07-07,Chair,Furniture,8,2953,North
2024-11-23,Tablet,Electronics,14,34754,East
2024-02-08,Notebook,Stationery,8,19424,West
2024-06-27,Books,Stationery,16,7344,North
2024-04-18,Books,Stationery,4,11653,South
2024-12-10,Table,Furniture,19,24564,South
2024-08-06,Books,Stationery,18,49323,East
2024-09-25,Headphones,Electronics,16,47929,West
2024-06-13,Sofa,Furniture,15,10486,South
2024-08-30,Table,Furniture,14,18361,East
2024-08-12,Notebook,Stationery,7,6886,South
2024-05-21,Desk,Furniture,15,29890,South
2024-09-30,Table,Furniture,14,7348,West
2024-02-08,Notebook,Stationery,17,38283,West
2024-04-06,Tablet,Electronics,14,14615,East
2024-02-18,Sofa,Furniture,17,44628,West
2024-11-08,Mobile,Electronics,2,42411,South
2024-01-23,Desk,Furniture,15,1047,North
2024-02-15,Pen,Stationery,2,16260,North
2024-04-30,Tablet,Electronics,15,23518,South
2024-09-12,Sofa,Furniture,17,46197,South
2024-01-02,Books,Stationery,8,13438,North
2024-08-26,Notebook,Stationery,11,3554,North
2024-01-28,Desk,Furniture,2,5449,West
2024-12-21,Notebook,Stationery,9,13786,North
2024-06-07,Keyboard,Electronics,14,39451,West
2024-05-15,Notebook,Stationery,13,15897,East
2024-03-18,Monitor,Electronics,13,15223,West
2024-10-21,Sofa,Furniture,4,26229,East
2024-08-03,Keyboard,Electronics,16,20631,West
2024-07-19,Printer,Electronics,16,9716,North
2024-05-19,Books,Stationery,7,46645,East
2024-03-19,Sofa,Furniture,17,21655,North
2024-01-25,Desk,Furniture,8,23865,South
2024-07-16,Books,Stationery,9,17968,South
2024-03-15,Pen,Stationery,15,13077,West
2024-02-08,Desk,Furniture,2,45782,South
2024-10-17,Mouse,Electronics,8,6282,East
2024-05-25,Pen,Stationery,9,18032,North
2024-10-30,Monitor,Electronics,18,5739,North
2024-11-01,Books,Stationery,19,10966,East
2024-12-27,Pen,Stationery,8,26262,West
2024-05-18,Monitor,Electronics,9,2731,West
2024-10-29,Pen,Stationery,17,28169,West
2024-06-05,Notebook,Stationery,13,16545,South
2024-04-15,Headphones,Electronics,1,24186,East
2024-10-11,Printer,Electronics,13,36793,South
2024-04-17,Laptop,Electronics,18,36772,West
2024-06-23,Headphones,Electronics,8,31614,East
2024-09-09,Notebook,Stationery,13,15542,South
2024-04-15,Laptop,Electronics,7,8719,North
2024-09-18,Pen,Stationery,4,4854,North
2024-06-03,Books,Stationery,10,12296,North
2024-03-25,Printer,Electronics,2,30293,North
2024-11-11,Monitor,Electronics,10,48581,North
2024-09-03,Sofa,Furniture,14,6958,East
2024-01-16,Monitor,Electronics,13,43946,North
2024-08-23,Laptop,Electronics,11,47558,East
2024-08-07,Laptop,Electronics,12,10945,East
2024-05-12,Sofa,Furniture,5,37405,North
2024-12-13,Notebook,Stationery,17,20068,West
2024-12-02,Table,Furniture,15,43802,South
2024-11-20,Headphones,Electronics,1,34219,South
2024-05-13,Notebook,Stationery,14,16750,East
2024-02-22,Mouse,Electronics,12,2137,East
2024-08-11,Books,Stationery,6,18802,East
2024-11-17,Pen,Stationery,6,44893,North
2024-12-16,Chair,Furniture,18,9622,East
2024-03-22,Mobile,Electronics,12,14319,North
2024-11-04,Headphones,Electronics,16,6804,West
2024-01-23,Notebook,Stationery,8,22660,North
2024-12-01,Chair,Furniture,17,39601,North
2024-12-11,Table,Furniture,7,40637,North
2024-05-20,Mouse,Electronics,18,25565,West
2024-04-17,Table,Furniture,19,8402,East
2024-03-16,Mobile,Electronics,14,46313,West
2024-04-03,Notebook,Stationery,6,6557,North
2024-04-07,Chair,Furniture,4,13219,West
2024-10-13,Table,Furniture,8,45425,South
2024-01-25,Mouse,Electronics,14,19723,East
2024-09-19,Keyboard,Electronics,8,44937,South
2024-10-17,Desk,Furniture,19,28490,West
2024-01-28,Laptop,Electronics,14,31881,South
2024-06-17,Desk,Furniture,1,105,East
2024-04-08,Pen,Stationery,11,2706,South
2024-04-24,Chair,Furniture,4,26365,West
2024-01-10,Chair,Furniture,3,3171,West
2024-01-15,Chair,Furniture,11,46712,East
2024-09-03,Chair,Furniture,12,8259,North
2024-03-12,Books,Stationery,18,11512,West
2024-09-05,Table,Furniture,19,28940,West
2024-08-28,Keyboard,Electronics,12,47900,South
2024-03-26,Pen,Stationery,18,1759,East
2024-06-23,Desk,Furniture,15,16140,East
2024-11-19,Headphones,Electronics,1,2391,West
2024-03-31,Mobile,Electronics,15,25607,South
2024-08-15,Pen,Stationery,6,19462,South
2024-08-08,Chair,Furniture,9,46217,West
2024-03-08,Pen,Stationery,7,27240,West
2024-09-23,Books,Stationery,16,25852,North
2024-01-26,Table,Furniture,14,3547,East
2024-02-28,Books,Stationery,16,42313,West
2024-10-09,Table,Furniture,8,18369,East
2024-01-25,Books,Stationery,14,35890,South
2024-12-10,Desk,Furniture,19,37072,South
2024-11-28,Table,Furniture,2,42577,South
2024-05-16,Keyboard,Electronics,9,3152,East
2024-11-23,Headphones,Electronics,14,7340,East
2024-06-09,Sofa,Furniture,15,49995,West
2024-02-19,Pen,Stationery,2,27697,South
2024-11-02,Notebook,Stationery,19,8801,South
2024-06-04,Notebook,Stationery,17,19929,East
2024-01-07,Books,Stationery,19,534,North
2024-12-28,Pen,Stationery,5,38593,West
2024-02-11,Desk,Furniture,10,39215,North
2024-07-30,Table,Furniture,10,22678,West
2024-09-12,Tablet,Electronics,15,30301,South
2024-02-28,Keyboard,Electronics,8,20858,South
2024-02-26,Monitor,Electronics,19,47001,North
2024-08-20,Pen,Stationery,9,2875,South
2024-11-06,Books,Stationery,16,18715,North
2024-11-30,Chair,Furniture,13,7340,East
2024-01-09,Laptop,Electronics,5,38939,West
2024-01-28,Desk,Furniture,13,17277,West
2024-03-25,Notebook,Stationery,6,21806,West
2024-07-08,Table,Furniture,3,16358,West
2024-10-20,Books,Stationery,6,27295,West
2024-01-21,Notebook,Stationery,16,28489,North
2024-11-11,Tablet,Electronics,18,6684,South
2024-11-09,Books,Stationery,9,35300,East
2024-12-04,Pen,Stationery,9,34649,North
2024-03-27,Pen,Stationery,14,22433,East
2024-01-27,Pen,Stationery,4,9775,South
2024-08-14,Chair,Furniture,18,5367,East
2024-02-10,Sofa,Furniture,6,1081,North
2024-10-04,Mouse,Electronics,15,40931,West
2024-04-07,Table,Furniture,14,6537,West
2024-04-29,Printer,Electronics,14,45710,West
2024-03-24,Desk,Furniture,16,31017,East
2024-02-21,Monitor,Electronics,7,19051,North
2024-02-07,Mobile,Electronics,12,42548,East
2024-12-22,Pen,Stationery,6,32022,East
2024-01-13,Chair,Furniture,9,12265,East
2024-02-27,Desk,Furniture,4,7525,West
2024-07-11,Mobile,Electronics,18,36844,North
2024-12-16,Sofa,Furniture,2,20622,South
2024-03-03,Sofa,Furniture,14,40858,East
2024-04-16,Books,Stationery,5,22664,West
2024-11-15,Printer,Electronics,4,47575,South
2024-06-15,Tablet,Electronics,4,43185,South
2024-12-07,Pen,Stationery,17,39523,South
2024-04-10,Desk,Furniture,12,45923,West
2024-06-03,Mobile,Electronics,9,17177,East
2024-11-16,Monitor,Electronics,15,46222,South
2024-05-23,Laptop,Electronics,8,28188,South
2024-12-10,Table,Furniture,9,41718,South
2024-05-02,Books,Stationery,2,25866,South
2024-12-22,Books,Stationery,7,19295,East
2024-01-10,Notebook,Stationery,14,1469,North
2024-07-23,Keyboard,Electronics,2,24275,East
2024-09-04,Mouse,Electronics,16,25901,South
2024-12-14,Keyboard,Electronics,7,47230,North
2024-04-01,Pen,Stationery,8,2922,East
2024-10-07,Pen,Stationery,8,9769,North
2024-12-07,Books,Stationery,7,41035,North
2024-04-22,Printer,Electronics,2,41835,North
2024-07-12,Desk,Furniture,10,48997,East
2024-09-01,Desk,Furniture,7,33112,West
2024-02-05,Notebook,Stationery,4,49725,South
2024-11-13,Books,Stationery,17,18218,West
2024-06-10,Chair,Furniture,19,47569,East
2024-12-12,Printer,Electronics,8,45586,North
2024-02-25,Table,Furniture,18,44988,South
2024-08-26,Table,Furniture,4,27623,East
2024-07-07,Table,Furniture,1,29389,West
2024-02-09,Table,Furniture,2,8255,North
2024-05-16,Books,Stationery,4,19114,West
2024-12-10,Mobile,Electronics,11,11733,North
2024-01-17,Books,Stationery,11,14422,North
2024-09-20,Keyboard,Electronics,1,8131,West
2024-10-26,Printer,Electronics,19,40233,West
2024-07-20,Books,Stationery,10,32867,South
2024-10-12,Printer,Electronics,1,5108,South
2024-02-22,Headphones,Electronics,14,29302,North
2024-12-26,Keyboard,Electronics,8,33816,West
2024-03-21,Laptop,Electronics,19,17887,North
2024-02-28,Laptop,Electronics,6,22245,West
2024-07-22,Printer,Electronics,5,9090,East
2024-07-07,Desk,Furniture,6,37106,West
2024-04-04,Monitor,Electronics,10,2193,South
2024-07-21,Tablet,Electronics,9,37422,North
2024-02-28,Table,Furniture,14,45239,North
2024-03-04,Table,Furniture,9,34464,North
2024-05-01,Books,Stationery,10,44964,South
2024-04-22,Sofa,Furniture,14,22376,South
2024-08-27,Chair,Furniture,6,23811,East
2024-12-19,Sofa,Furniture,7,5466,East
2024-11-03,Notebook,Stationery,3,43301,North
2024-10-04,Notebook,Stationery,3,6918,North
2024-08-10,Sofa,Furniture,11,21187,North
2024-01-04,Printer,Electronics,10,38981,South
2024-12-23,Notebook,Stationery,9,23805,North
2024-04-26,Tablet,Electronics,13,9865,East
2024-10-19,Sofa,Furniture,15,19046,North
2024-09-21,Table,Furniture,16,39409,East
2024-11-23,Notebook,Stationery,6,30322,South
2024-08-09,Printer,Electronics,17,22312,South
2024-10-29,Pen,Stationery,18,29157,South
2024-08-19,Notebook,Stationery,9,16872,North
2024-12-17,Tablet,Electronics,5,15572,West
2024-01-17,Pen,Stationery,2,43419,West
2024-07-28,Printer,Electronics,17,45631,East
2024-03-20,Chair,Furniture,14,44699,South
2024-05-14,Table,Furniture,16,5730,West
2024-03-23,Table,Furniture,5,10168,North
2024-01-18,Notebook,Stationery,14,9959,North
2024-06-20,Notebook,Stationery,16,34039,East
2024-07-07,Books,Stationery,2,43248,North
2024-12-09,Table,Furniture,19,41305,West
2024-12-03,Laptop,Electronics,17,18861,East
2024-03-19,Books,Stationery,19,40763,North
2024-09-16,Sofa,Furniture,4,38473,North
2024-11-26,Monitor,Electronics,8,12744,East
2024-10-07,Books,Stationery,14,36907,East
2024-08-23,Table,Furniture,19,26639,South
2024-05-21,Sofa,Furniture,18,32783,East
2024-08-23,Table,Furniture,18,12418,West
2024-02-04,Monitor,Electronics,17,39381,East
2024-04-09,Chair,Furniture,6,37334,North
2024-02-01,Pen,Stationery,8,25827,North
2024-04-15,Notebook,Stationery,6,11091,West
2024-03-27,Mobile,Electronics,14,34412,South
2024-05-01,Books,Stationery,2,38494,East
2024-05-08,Pen,Stationery,11,8127,East
2024-07-12,Mobile,Electronics,10,21831,South
2024-05-06,Tablet,Electronics,5,23927,East
2024-06-14,Table,Furniture,18,22625,East
2024-04-05,Table,Furniture,17,633,South
2024-11-29,Table,Furniture,4,35839,South
2024-11-15,Table,Furniture,9,35704,West
2024-09-16,Mobile,Electronics,8,283,East
2024-09-17,Notebook,Stationery,5,48041,East
2024-04-14,Books,Stationery,15,46940,East
2024-03-23,Pen,Stationery,15,33544,East
2024-04-01,Sofa,Furniture,19,30108,North
2024-01-10,Sofa,Furniture,11,8626,East
2024-04-16,Pen,Stationery,3,18684,West
2024-11-30,Chair,Furniture,18,24540,East
2024-02-16,Chair,Furniture,10,43120,East
2024-09-08,Sofa,Furniture,4,38100,East
2024-07-11,Headphones,Electronics,2,20391,East
2024-05-26,Laptop,Electronics,6,7914,West
2024-04-18,Books,Stationery,7,6966,South
2024-06-20,Chair,Furniture,14,46977,West
2024-11-14,Notebook,Stationery,10,31383,North
2024-12-29,Mobile,Electronics,7,1164,North
2024-09-20,Keyboard,Electronics,15,19715,North
2024-11-25,Chair,Furniture,1,9811,South
2024-02-03,Mouse,Electronics,8,16488,West
2024-12-13,Mouse,Electronics,7,6708,South
2024-01-15,Keyboard,Electronics,15,6600,South
2024-08-06,Chair,Furniture,6,3621,North
2024-08-05,Monitor,Electronics,12,30902,South
2024-12-04,Sofa,Furniture,2,14855,North
2024-07-25,Notebook,Stationery,13,24655,South
2024-09-15,Headphones,Electronics,4,20952,South
2024-12-26,Pen,Stationery,8,31722,West
2024-09-27,Keyboard,Electronics,14,21234,East
2024-06-27,Desk,Furniture,5,28449,East
2024-01-31,Desk,Furniture,6,49052,South
2024-11-25,Pen,Stationery,3,12799,South
2024-05-19,Printer,Electronics,16,38276,North
2024-12-17,Printer,Electronics,12,5020,West
2024-07-22,Headphones,Electronics,4,47352,East
2024-12-28,Monitor,Electronics,19,120,South
2024-03-16,Keyboard,Electronics,9,9764,South
2024-10-16,Table,Furniture,1,19897,West
2024-07-09,Pen,Stationery,10,49257,West
2024-04-22,Mobile,Electronics,10,15610,South
2024-06-20,Chair,Furniture,17,21708,East
2024-05-28,Sofa,Furniture,7,41676,West
2024-10-30,Pen,Stationery,18,6006,West
2024-08-29,Books,Stationery,11,8242,North
2024-09-27,Monitor,Electronics,16,48058,South
2024-03-26,Notebook,Stationery,8,3785,South
2024-09-27,Books,Stationery,19,48339,North
2024-08-21,Pen,Stationery,12,3181,South
2024-07-19,Mouse,Electronics,11,16115,East
2024-09-02,Sofa,Furniture,9,47687,South
2024-02-27,Pen,Stationery,16,36609,South
2024-10-30,Books,Stationery,12,49250,West
2024-09-01,Printer,Electronics,1,42823,East
2024-09-17,Mobile,Electronics,15,29111,South
2024-03-09,Keyboard,Electronics,18,49681,East
2024-10-02,Sofa,Furniture,16,29081,South
2024-04-22,Sofa,Furniture,13,41982,North
2024-08-10,Mobile,Electronics,8,8673,East
2024-03-30,Headphones,Electronics,18,21981,East
2024-09-10,Desk,Furniture,8,7322,South
2024-10-11,Printer,Electronics,19,13001,East
2024-08-18,Notebook,Stationery,17,4644,North
2024-12-22,Books,Stationery,3,33618,East
2024-09-18,Notebook,Stationery,18,35398,East
2024-07-29,Chair,Furniture,9,24191,West
2024-04-26,Books,Stationery,6,31886,North
2024-06-14,Notebook,Stationery,14,46633,North
2024-07-27,Pen,Stationery,9,20824,West
2024-09-05,Pen,Stationery,1,19459,West
2024-10-01,Keyboard,Electronics,19,42964,West
2024-11-06,Pen,Stationery,15,7303,West
2024-01-30,Books,Stationery,14,42696,East
2024-09-03,Books,Stationery,16,6698,East
2024-01-07,Books,Stationery,3,28978,South
2024-10-28,Table,Furniture,18,43926,West
2024-06-02,Chair,Furniture,8,4483,South
2024-12-07,Notebook,Stationery,18,23191,East
2024-10-25,Chair,Furniture,2,2008,South
2024-05-14,Books,Stationery,9,15596,North
2024-11-29,Chair,Furniture,2,21735,West
2024-07-10,Desk,Furniture,18,46422,South
2024-07-09,Mobile,Electronics,17,1087,South
2024-12-22,Mouse,Electronics,8,46914,West
2024-05-25,Sofa,Furniture,8,29132,East
2024-02-22,Monitor,Electronics,15,13346,East
2024-08-29,Printer,Electronics,2,26068,East
2024-08-20,Printer,Electronics,5,38348,South
2024-03-18,Sofa,Furniture,3,36468,South
2024-04-21,Table,Furniture,3,47201,North
2024-06-26,Laptop,Electronics,17,43775,South
2024-06-03,Sofa,Furniture,18,24002,West
2024-01-16,Table,Furniture,8,41391,West
2024-07-13,Pen,Stationery,1,43390,West
2024-10-31,Chair,Furniture,5,47629,West
2024-08-02,Pen,Stationery,8,49695,East
2024-11-09,Pen,Stationery,7,17106,East
2024-08-22,Table,Furniture,4,10322,South
2024-02-07,Pen,Stationery,3,40978,North
2024-01-26,Desk,Furniture,1,24916,West
2024-10-24,Desk,Furniture,6,42989,North
2024-02-18,Desk,Furniture,12,10807,South
2024-03-22,Sofa,Furniture,12,9943,West
2024-09-30,Table,Furniture,17,10733,South
2024-11-12,Notebook,Stationery,1,22843,West
2024-11-04,Monitor,Electronics,2,33782,West
2024-05-29,Sofa,Furniture,13,15200,East
2024-04-18,Pen,Stationery,3,20960,West
2024-06-17,Mouse,Electronics,8,9845,South
2024-09-17,Pen,Stationery,5,38685,East
2024-01-10,Chair,Furniture,7,1420,South
2024-03-18,Desk,Furniture,6,36475,North
2024-09-19,Laptop,Electronics,13,31611,North
2024-09-15,Pen,Stationery,12,19896,East
2024-02-28,Mobile,Electronics,1,44945,West
2024-07-07,Table,Furniture,8,29636,West
2024-11-11,Books,Stationery,5,22305,West
2024-04-22,Mouse,Electronics,13,7221,North
2024-02-06,Keyboard,Electronics,15,33186,West
2024-02-08,Notebook,Stationery,19,21637,East
2024-07-17,Keyboard,Electronics,3,7632,North
2024-11-25,Pen,Stationery,18,34688,West
2024-08-31,Pen,Stationery,9,3784,West
2024-08-13,Desk,Furniture,14,24591,North
2024-07-10,Books,Stationery,7,47487,North
2024-11-28,Monitor,Electronics,17,8408,East
2024-04-25,Desk,Furniture,6,15662,East
2024-07-23,Laptop,Electronics,15,47519,South
2024-04-11,Laptop,Electronics,7,8447,North
2024-01-15,Mouse,Electronics,4,37183,South
2024-08-13,Tablet,Electronics,4,30790,West
2024-11-04,Notebook,Stationery,13,41856,North
2024-06-19,Books,Stationery,18,211,South
2024-03-18,Monitor,Electronics,19,41220,South
2024-05-22,Laptop,Electronics,17,24014,West
2024-06-09,Notebook,Stationery,14,30361,South
2024-07-01,Tablet,Electronics,7,29454,South
2024-08-31,Table,Furniture,19,21504,South
2024-10-11,Pen,Stationery,7,32519,East
2024-01-16,Laptop,Electronics,4,44944,West
2024-08-19,Notebook,Stationery,18,34269,East
2024-01-20,Books,Stationery,17,30573,South
2024-04-17,Mobile,Electronics,19,18279,South
2024-07-04,Pen,Stationery,4,39338,East
2024-07-26,Monitor,Electronics,18,32764,North
2024-07-01,Notebook,Stationery,17,32475,East
2024-01-15,Headphones,Electronics,14,17050,North
2024-04-20,Sofa,Furniture,8,27075,North
2024-11-09,Laptop,Electronics,19,28992,East
2024-12-14,Table,Furniture,4,41358,South
2024-09-27,Books,Stationery,12,26138,East
2024-02-08,Keyboard,Electronics,7,46390,West
2024-02-21,Notebook,Stationery,3,4957,South
2024-12-16,Sofa,Furniture,7,27402,North
2024-05-21,Notebook,Stationery,15,3223,East
2024-11-04,Monitor,Electronics,8,46848,North
2024-03-09,Desk,Furniture,15,43988,West
2024-05-22,Notebook,Stationery,10,24705,South
2024-12-25,Books,Stationery,16,24786,North
2024-03-13,Pen,Stationery,2,23294,North
2024-05-28,Notebook,Stationery,3,48001,East
2024-07-08,Desk,Furniture,10,3144,North
2024-04-27,Notebook,Stationery,7,19875,South
2024-07-09,Notebook,Stationery,8,34052,North
2024-05-17,Notebook,Stationery,7,46737,East
2024-01-16,Desk,Furniture,1,4607,South
2024-01-01,Desk,Furniture,11,19241,South
2024-10-20,Headphones,Electronics,12,1628,West
2024-04-27,Mobile,Electronics,17,20611,West
2024-04-20,Pen,Stationery,14,34989,East
2024-09-08,Notebook,Stationery,4,572,South
2024-08-25,Books,Stationery,10,41398,North
2024-09-22,Notebook,Stationery,4,10932,East
2024-08-23,Laptop,Electronics,15,17311,East
2024-10-27,Monitor,Electronics,9,2065,West
2024-02-21,Table,Furniture,19,6663,North
2024-07-23,Pen,Stationery,14,22548,North
2024-06-26,Books,Stationery,17,14419,South
2024-05-04,Table,Furniture,17,33468,South
2024-03-24,Table,Furniture,9,14785,North
2024-06-20,Tablet,Electronics,6,16861,North
2024-11-08,Mouse,Electronics,12,46589,North
2024-01-29,Monitor,Electronics,9,12234,East
2024-12-15,Pen,Stationery,11,14718,North
2024-11-25,Books,Stationery,7,26361,East
2024-05-11,Pen,Stationery,2,18416,South
2024-12-21,Books,Stationery,2,16773,East
2024-04-21,Monitor,Electronics,14,10501,East
2024-02-24,Headphones,Electronics,1,26076,South
2024-07-22,Chair,Furniture,5,18471,South
2024-06-28,Chair,Furniture,3,23223,South
2024-09-18,Mouse,Electronics,10,29412,East
2024-10-01,Sofa,Furniture,18,45176,West
2024-07-29,Mobile,Electronics,13,43873,North
2024-09-13,Keyboard,Electronics,19,2071,West
2024-10-30,Headphones,Electronics,15,3146,East
2024-10-14,Monitor,Electronics,12,37776,West
2024-07-19,Laptop,Electronics,1,31274,North
2024-03-06,Table,Furniture,15,19689,North
2024-02-20,Mouse,Electronics,11,28942,West
2024-05-24,Books,Stationery,16,11270,South
2024-11-20,Pen,Stationery,17,35278,West
2024-08-26,Notebook,Stationery,14,13878,South
2024-08-01,Chair,Furniture,16,4056,West
2024-08-28,Notebook,Stationery,13,5100,West
